year,major,on_campus,main_reason_for_taking_isb,trips_per_day,duration_per_day,date,has_exam,start,end,bus_num,time,weather,num_people_at_bus_stop,waiting_time,waiting_time_satisfaction,crowdedness,crowdedness_satisfaction,comfort,safety,overall_satisfaction
3,business,No,To go to class,2,30,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:30:00,Sunny,6,6,7,3,6,7,6,6
2,business,No,To go to MRT,3,32,2024-10-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:30:00,Sunny,10,9,4,3,6,6,3,6
2,business,No,To go to class,2,33,2024-09-24,No,UTown,BIZ2 / Opp HSSML,D1,1900-01-01 09:39:00,Sunny,0,13,4,6,6,4,7,6
2,business,No,To go to class,2,34,2024-09-24,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:31:00,Sunny,4,10,4,3,6,6,3,6
2,business,No,To go to MRT,2,30,2024-09-24,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:30:00,Sunny,2,11,4,3,7,7,7,6
3,business,No,To go to MRT,2,30,2024-09-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:30:00,Sunny,9,5,8,1,8,8,7,6
2,business,No,To go to class,3,40,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 07:21:00,Sunny,4,9,6,3,6,6,6,6
2,business,No,To go to class,2,37,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 08:30:00,Sunny,0,10,5,3,6,6,5,6
2,business,No,To go to MRT,2,30,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:35:00,Sunny,10,5,7,4,6,8,8,7
2,business,No,To go to MRT,3,32,2024-10-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:30:00,Sunny,9,9,4,3,6,6,3,6
2,business,No,To go to MRT,2,27,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:30:00,Sunny,17,5,6,3,6,6,6,6
2,business,No,To go to class,2,34,2024-10-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:30:00,Sunny,0,10,4,4,5,6,5,6
2,business,No,To go to MRT,2,27,2024-09-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:34:00,Sunny,18,6,4,6,4,6,7,6
2,business,No,To go to class,2,39,2024-10-21,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 07:30:00,Sunny,0,9,6,2,7,6,6,6
2,business,No,To go to MRT,3,35,2024-10-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 09:30:00,Sunny,4,10,4,3,7,6,3,6
2,business,No,To go to class,2,30,2024-09-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:30:00,Sunny,0,9,4,6,4,6,5,6
2,business,No,To go to MRT,3,31,2024-10-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:30:00,Sunny,12,8,4,4,5,5,4,6
2,business,No,To go to MRT,2,31,2024-09-25,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:30:00,Sunny,5,11,4,1,9,7,7,6
2,business,No,To go to class,2,30,2024-09-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:42:00,Sunny,5,10,5,7,5,6,9,7
2,business,No,To go to class,2,30,2024-09-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 13:30:00,Sunny,0,9,4,6,4,6,5,6
2,business,No,To go to MRT,2,30,2024-09-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:30:00,Sunny,8,6,7,1,8,8,7,6
2,business,No,To go to class,2,32,2024-09-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:35:00,Sunny,7,7,5,4,5,8,6,7
2,business,No,To go to class,2,37,2024-09-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 07:33:00,Sunny,0,11,5,4,6,5,6,6
2,business,No,To go to MRT,2,33,2024-10-23,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 11:30:00,Sunny,6,8,5,2,7,7,3,6
2,business,No,To go to MRT,2,30,2024-09-25,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 20:30:00,Sunny,5,11,4,1,9,8,9,6
2,business,No,To go to MRT,2,28,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:30:00,Sunny,14,5,7,3,6,6,6,6
2,business,No,To go to class,2,30,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:30:00,Sunny,1,9,4,5,4,6,5,6
2,business,No,To go to class,2,34,2024-09-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:30:00,Sunny,5,9,4,3,6,7,3,6
2,business,No,To go to class,3,35,2024-10-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:30:00,Sunny,4,10,4,3,7,6,3,6
2,business,No,To go to MRT,2,30,2024-09-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:30:00,Sunny,1,10,4,4,6,6,6,6
2,business,No,To go to MRT,2,30,2024-09-20,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 16:38:00,Sunny,9,6,5,5,5,8,8,7
2,business,No,To go to class,2,31,2024-10-21,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 15:30:00,Sunny,8,5,8,2,7,7,6,6
2,business,No,To go to class,2,30,2024-09-20,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 16:38:00,Sunny,8,6,5,6,4,8,8,7
2,business,No,To go to MRT,3,33,2024-10-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:30:00,Sunny,7,9,4,3,6,6,3,6
2,business,No,To go to class,2,30,2024-09-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 19:34:00,Sunny,7,9,4,3,7,8,9,6
2,business,No,To go to class,3,27,2024-10-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 16:24:00,Sunny,23,7,4,6,4,4,6,6
2,business,No,To go to class,2,30,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:30:00,Sunny,8,5,8,2,7,7,6,6
2,business,No,To go to MRT,2,33,2024-10-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 10:30:00,Sunny,3,10,4,3,6,6,3,6
2,business,No,To go to class,2,30,2024-09-25,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:43:00,Sunny,0,14,4,8,5,4,8,6
2,business,No,To go to class,2,30,2024-09-26,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:41:00,Sunny,1,14,4,7,6,4,9,6
2,business,No,To go to MRT,2,30,2024-09-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 19:34:00,Sunny,7,9,4,3,7,8,9,6
2,business,No,To go to MRT,2,30,2024-09-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:30:00,Sunny,0,10,4,5,5,6,5,6
2,business,No,To go to class,2,30,2024-09-21,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:31:00,Sunny,10,5,8,2,7,8,7,6
2,business,No,To go to MRT,2,25,2024-09-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:30:00,Sunny,24,6,4,6,4,4,6,6
2,business,No,To go to MRT,2,30,2024-09-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:35:00,Sunny,7,8,5,3,7,8,9,7
2,business,No,To go to class,2,35,2024-09-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:30:00,Sunny,2,10,5,2,8,6,7,6
2,business,No,To go to MRT,2,33,2024-10-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:30:00,Sunny,6,8,5,2,7,7,3,6
2,business,No,To go to class,3,39,2024-10-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 07:30:00,Sunny,0,10,5,3,7,6,5,6
2,business,No,To go to MRT,3,28,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:30:00,Sunny,18,8,4,4,5,5,4,6
2,business,No,To go to class,2,30,2024-10-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 12:28:00,Sunny,0,9,4,6,4,6,5,6
2,business,No,To go to class,2,30,2024-09-21,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:41:00,Sunny,6,8,5,6,5,7,9,7
2,business,No,To go to class,2,30,2024-09-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:37:00,Sunny,0,12,4,7,4,5,6,6
2,business,No,To go to class,2,30,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:30:00,Sunny,7,6,7,3,6,7,6,6
2,business,No,To go to MRT,3,38,2024-10-22,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 10:10:00,Sunny,11,8,5,4,5,6,4,6
2,business,No,To go to class,2,30,2024-09-20,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:39:00,Sunny,9,6,5,6,4,8,8,7
2,business,No,To go to class,2,30,2024-09-25,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 20:30:00,Sunny,5,11,4,1,9,8,9,6
2,business,No,To go to class,2,30,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:30:00,Sunny,2,8,5,4,5,6,5,6
3,business,No,To go to MRT,2,32,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:30:00,Sunny,7,7,6,2,7,7,5,6
2,business,No,To go to class,2,30,2024-09-26,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:40:00,Sunny,1,14,4,6,7,5,9,6
3,business,No,To go to MRT,2,30,2024-09-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:30:00,Sunny,8,6,7,1,8,8,7,6
2,business,No,To go to MRT,3,35,2024-10-23,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 09:30:00,Sunny,4,10,4,3,7,6,3,6
2,business,No,To go to MRT,2,28,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:30:00,Sunny,9,8,4,6,4,5,5,6
2,business,No,To go to MRT,2,32,2024-10-22,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 14:30:00,Sunny,7,7,6,2,7,7,5,6
3,business,No,To go to MRT,2,30,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:30:00,Sunny,9,5,8,2,7,7,6,6
2,business,No,To go to class,3,38,2024-10-21,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 07:30:00,Sunny,1,10,5,3,7,6,5,6
2,business,No,To go to class,2,25,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:30:00,Sunny,23,6,4,5,4,4,6,6
2,business,No,To go to MRT,2,26,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:30:00,Sunny,19,7,4,6,4,4,5,6
2,business,No,To go to MRT,2,25,2024-10-22,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:30:00,Sunny,22,6,4,5,4,4,6,6
2,business,No,To go to class,2,35,2024-09-23,No,UTown,BIZ2 / Opp HSSML,D1,1900-01-01 13:30:00,Sunny,2,10,5,2,8,6,7,6
4,business analytics,Yes,To go for meals,3,28,2024-10-07,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A2,1900-01-01 11:40:00,Sunny,17,5,6,7,6,6,6,6
2,business analytics,No,To go to class,3,25,2024-10-14,Yes,IT / CLB,PGP,A1,1900-01-01 13:35:00,Rainy,12,3,5,6,5,5,6,5
2,business analytics,Yes,To go to MRT,2,19,2024-10-17,Yes,PGP,COM3,D2,1900-01-01 09:16:00,Sunny,0,2,7,7,4,5,6,5
4,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,20,2024-10-17,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 09:16:00,Rainy,0,2,7,7,4,6,6,5
1,business analytics,Yes,To go to CCA sessions,2,20,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A1,1900-01-01 12:15:00,Rainy,12,3,5,7,4,6,6,5
3,business analytics,No,To go for meals,2,15,2024-10-17,Yes,UHC / Opp UHC,LT27 / S17,D2,1900-01-01 11:00:00,Sunny,0,4,4,7,3,5,6,5
2,business analytics,Yes,To go to MRT,2,20,2024-10-17,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:04:00,Rainy,15,4,4,7,5,5,7,6
4,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",3,23,2024-10-12,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 11:43:00,Rainy,7,4,5,7,4,5,5,5
2,business analytics,Yes,All of the above,2,25,2024-10-14,No,UTown,LT13 / Ventus,D1,1900-01-01 12:37:00,Rainy,10,4,4,6,4,5,6,5
4,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,28,2024-10-08,No,PGP,UTown,D2,1900-01-01 11:00:00,Sunny,2,3,5,8,7,7,7,6
3,business analytics,No,To go to MRT,2,20,2024-10-17,Yes,LT27 / S17,LT13 / Ventus,A1,1900-01-01 09:15:00,Rainy,0,3,6,7,3,5,5,4
3,business analytics,Yes,To go to class,2,20,2024-10-17,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 09:15:00,Sunny,0,3,6,7,3,5,5,4
4,business analytics,No,To go to class,2,20,2024-10-16,No,PGP,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:08:00,Sunny,6,5,3,7,3,4,5,4
4,business analytics,No,To go to CCA sessions,3,20,2024-10-16,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:27:00,Sunny,10,3,5,7,5,6,7,6
2,business analytics,No,To go to class,2,15,2024-10-15,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,PGP,A2,1900-01-01 10:32:00,Sunny,0,4,4,7,3,4,6,5
4,business analytics,No,To go to MRT,3,20,2024-10-16,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 11:42:00,Rainy,0,4,4,8,2,4,5,3
3,business analytics,No,All of the above,2,20,2024-10-16,Yes,UHC / Opp UHC,UTown,D2,1900-01-01 11:14:00,Sunny,0,5,3,7,2,4,5,3
2,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",3,22,2024-10-13,No,IT / CLB,UHC / Opp UHC,A2,1900-01-01 11:43:00,Sunny,4,4,5,7,3,4,5,4
2,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",2,19,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 15:00:00,Sunny,12,4,4,7,5,5,6,5
3,business analytics,Yes,To go for meals,3,20,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 14:29:00,Rainy,10,3,5,7,5,6,7,6
3,business analytics,Yes,To go to class,3,21,2024-10-14,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:31:00,Rainy,11,3,5,7,5,6,7,6
1,business analytics,Yes,To go for meals,2,20,2024-10-16,Yes,LT27 / S17,PGP,D2,1900-01-01 12:10:00,Rainy,4,5,3,7,3,4,5,3
3,business analytics,Yes,To go to class,3,20,2024-10-16,Yes,IT / CLB,LT13 / Ventus,A1,1900-01-01 11:15:00,Rainy,4,5,3,7,2,4,5,3
3,business analytics,Yes,To go to MRT,2,18,2024-10-15,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 12:18:00,Rainy,11,4,4,7,4,5,7,6
1,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",3,20,2024-10-15,No,UTown,BIZ2 / Opp HSSML,D1,1900-01-01 11:44:00,Sunny,1,4,5,7,3,4,5,4
2,business analytics,Yes,To go to CCA sessions,3,26,2024-10-10,No,PGP,IT / CLB,A1,1900-01-01 12:36:00,Sunny,16,4,6,7,6,6,7,6
1,business analytics,No,To go for meals,2,20,2024-10-17,Yes,UHC / Opp UHC,IT / CLB,A2,1900-01-01 16:01:00,Rainy,15,4,4,7,5,5,7,6
2,business analytics,Yes,To go to MRT,2,15,2024-10-16,No,PGP,LT27 / S17,A1,1900-01-01 11:02:00,Sunny,0,4,4,8,2,4,5,4
2,business analytics,Yes,To go to CCA sessions,2,20,2024-10-16,Yes,LT27 / S17,LT13 / Ventus,A2,1900-01-01 11:15:00,Sunny,9,3,6,7,4,6,6,5
1,business analytics,No,All of the above,2,18,2024-10-17,No,PGP,UTown,D2,1900-01-01 15:00:00,Rainy,10,4,4,7,5,5,6,5
3,business analytics,No,To go to class,3,20,2024-10-16,No,UTown,UHC / Opp UHC,D2,1900-01-01 12:15:00,Rainy,14,4,4,7,4,5,6,5
3,business analytics,Yes,To go to CCA sessions,2,20,2024-10-18,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 14:04:00,Sunny,10,4,5,7,5,5,6,5
2,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",2,26,2024-10-10,No,LT13 / Ventus,UHC / Opp UHC,A1,1900-01-01 12:00:00,Sunny,4,3,5,8,7,7,7,6
1,business analytics,Yes,All of the above,2,18,2024-10-15,Yes,UHC / Opp UHC,LT27 / S17,D2,1900-01-01 10:40:00,Sunny,0,4,4,7,3,4,5,4
4,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",3,20,2024-10-16,Yes,UHC / Opp UHC,COM3,D2,1900-01-01 14:24:00,Sunny,11,3,5,7,5,6,7,6
4,business analytics,No,All of the above,2,19,2024-10-15,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 10:16:00,Rainy,0,5,3,7,2,4,5,3
1,business analytics,No,To go to CCA sessions,3,30,2024-10-10,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 12:40:00,Rainy,17,4,5,6,5,5,6,5
1,business analytics,No,To go to CCA sessions,2,20,2024-10-17,No,LT27 / S17,LT13 / Ventus,A2,1900-01-01 09:16:00,Rainy,1,2,7,7,4,6,6,5
4,business analytics,No,To go to MRT,2,22,2024-10-14,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A2,1900-01-01 09:10:00,Rainy,0,2,7,7,5,6,6,5
3,business analytics,Yes,To go to CCA sessions,2,16,2024-10-15,Yes,UHC / Opp UHC,IT / CLB,A2,1900-01-01 11:30:00,Sunny,2,4,4,7,4,5,7,6
4,business analytics,No,To go to class,3,20,2024-10-16,No,PGP,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:15:00,Rainy,6,5,3,7,3,4,5,4
2,business analytics,No,To go for meals,2,20,2024-10-17,Yes,UHC / Opp UHC,UTown,D2,1900-01-01 10:18:00,Sunny,2,2,7,7,4,6,6,5
1,business analytics,No,To go to class,3,24,2024-10-15,No,PGP,LT27 / S17,D2,1900-01-01 14:34:00,Sunny,12,3,5,6,5,5,7,5
1,business analytics,Yes,To go to MRT,3,24,2024-10-11,No,UTown,LT27 / S17,D2,1900-01-01 11:42:00,Sunny,9,4,5,7,4,5,5,5
1,business analytics,No,To go for meals,3,20,2024-10-16,Yes,PGP,BIZ2 / Opp HSSML,A2,1900-01-01 12:38:00,Rainy,4,3,5,7,3,4,6,4
2,business analytics,No,All of the above,2,19,2024-10-15,Yes,PGP,UHC / Opp UHC,A1,1900-01-01 14:30:00,Rainy,9,3,4,7,4,5,7,6
2,business analytics,No,To go to MRT,2,15,2024-10-17,No,UHC / Opp UHC,IT / CLB,A2,1900-01-01 10:01:00,Sunny,0,3,5,7,3,5,6,5
3,business analytics,No,To go to CCA sessions,2,20,2024-10-17,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:00:00,Rainy,15,4,4,7,5,5,7,6
3,business analytics,No,To go to class,2,24,2024-10-10,Yes,PGP,UTown,D2,1900-01-01 10:00:00,Sunny,0,3,5,8,6,6,7,5
2,business analytics,Yes,All of the above,3,23,2024-10-13,No,UHC / Opp UHC,LT27 / S17,D2,1900-01-01 11:43:00,Sunny,6,4,5,7,4,4,5,4
4,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",3,24,2024-10-15,No,LT27 / S17,PGP,D2,1900-01-01 11:42:00,Rainy,7,4,5,7,3,4,5,4
1,business analytics,Yes,To go to class,2,16,2024-10-14,No,IT / CLB,UTown,D1,1900-01-01 10:30:00,Sunny,1,5,4,7,4,5,7,6
3,business analytics,No,All of the above,2,20,2024-10-18,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:03:00,Sunny,11,4,4,7,5,5,6,5
2,business analytics,No,To go for meals,2,17,2024-10-16,Yes,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 09:21:00,Sunny,0,3,6,7,4,5,6,5
4,business analytics,Yes,To go to class,3,22,2024-10-13,Yes,IT / CLB,UTown,D1,1900-01-01 12:11:00,Rainy,11,3,5,7,5,6,7,6
2,business analytics,No,To go for meals,2,18,2024-10-14,Yes,COM3,LT27 / S17,D2,1900-01-01 10:00:00,Rainy,0,3,5,8,4,5,6,5
4,business analytics,No,To go to class,2,15,2024-10-15,No,UHC / Opp UHC,LT27 / S17,D2,1900-01-01 10:30:00,Sunny,0,4,4,7,4,5,7,6
4,business analytics,Yes,To go to class,3,20,2024-10-16,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:25:00,Sunny,11,3,5,7,5,6,7,6
3,business analytics,Yes,To go for meals,3,28,2024-10-08,No,IT / CLB,UHC / Opp UHC,A1,1900-01-01 11:38:00,Rainy,18,5,6,7,6,6,7,6
4,business analytics,No,To go for meals,3,20,2024-10-15,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 13:16:00,Rainy,15,4,5,6,5,5,6,5
3,business analytics,Yes,To go to CCA sessions,2,19,2024-10-15,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 10:17:00,Rainy,0,5,3,7,2,4,5,3
4,business analytics,Yes,To go to MRT,2,23,2024-10-13,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 09:09:00,Rainy,0,2,7,7,5,6,6,5
3,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",2,19,2024-10-17,Yes,UHC / Opp UHC,PGP,D2,1900-01-01 09:13:00,Sunny,0,2,7,7,3,5,6,5
3,business analytics,No,To go to MRT,3,20,2024-10-16,No,BIZ2 / Opp HSSML,IT / CLB,D1,1900-01-01 11:15:00,Rainy,2,5,3,7,2,4,5,3
3,business analytics,Yes,To go to CCA sessions,2,15,2024-10-17,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 12:00:00,Sunny,2,4,4,7,3,5,6,5
2,business analytics,No,To go to MRT,2,21,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 09:13:00,Rainy,0,2,7,7,4,6,6,5
3,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",3,20,2024-10-16,No,UTown,COM3,D1,1900-01-01 13:23:00,Rainy,5,4,4,7,3,5,6,4
1,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",2,15,2024-10-15,Yes,BIZ2 / Opp HSSML,PGP,A1,1900-01-01 09:27:00,Sunny,0,4,4,7,4,5,6,5
1,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",3,21,2024-10-15,No,LT13 / Ventus,UTown,D1,1900-01-01 14:31:00,Rainy,10,3,5,6,5,5,7,5
3,business analytics,No,All of the above,2,18,2024-10-15,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 10:40:00,Sunny,0,4,4,7,3,4,5,4
1,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",3,28,2024-10-07,Yes,UTown,COM3,D1,1900-01-01 10:01:00,Sunny,1,3,5,8,7,7,7,6
1,business analytics,No,To go to CCA sessions,3,20,2024-10-16,Yes,UTown,COM3,D1,1900-01-01 11:38:00,Rainy,0,4,4,8,2,4,5,3
2,business analytics,No,All of the above,2,23,2024-10-10,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:35:00,Sunny,11,5,5,7,5,6,7,6
3,business analytics,No,To go to CCA sessions,3,21,2024-10-14,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 14:31:00,Sunny,11,3,5,7,5,6,7,6
1,business analytics,Yes,To go for meals,2,19,2024-10-16,Yes,UTown,LT13 / Ventus,D1,1900-01-01 11:12:00,Sunny,0,5,3,8,2,4,5,3
1,business analytics,No,To go to MRT,3,20,2024-10-16,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 14:30:00,Sunny,9,3,5,7,4,5,7,5
2,business analytics,Yes,To go for meals,3,20,2024-10-16,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 14:22:00,Sunny,12,3,5,7,5,6,7,6
4,business analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,23,2024-10-10,Yes,UTown,IT / CLB,D1,1900-01-01 10:35:00,Rainy,11,5,5,7,5,6,7,6
3,business analytics,Yes,All of the above,3,20,2024-10-16,Yes,PGP,IT / CLB,A1,1900-01-01 14:33:00,Sunny,7,3,5,7,4,5,7,5
1,business analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",2,15,2024-10-15,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A1,1900-01-01 09:28:00,Rainy,0,4,4,7,4,5,6,5
2,business analytics,Yes,To go to CCA sessions,3,26,2024-10-14,Yes,UTown,BIZ2 / Opp HSSML,D1,1900-01-01 12:41:00,Rainy,9,4,5,6,4,4,5,4
